target_num,target_is_prime,input_string,target_str,target_factor_list,pred_str,beam_idx,log_prob,n_target_factors,pred_same_as_target,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred
158,False,A8,>2x54.,"[2, 79]",>2x54._______,0,-0.006191581953316927,2,False,"[2, 79]",2,158.0,True,True,2.0,1.0
158,False,A8,>2x54.,"[2, 79]",>2x2x2x2x2x5.,1,-7.6194891929626465,2,False,"[2, 2, 2, 2, 2, 5]",6,160.0,False,False,6.0,1.0
165,False,B0,>3x5xB.,"[3, 5, 11]",>3x5xB.,0,-0.0007599982200190425,3,False,"[3, 5, 11]",3,165.0,True,True,3.0,1.0
165,False,B0,>3x5xB.,"[3, 5, 11]",>3x5xD.,1,-8.267601013183594,3,False,"[3, 5, 13]",3,195.0,False,False,3.0,1.0
166,False,B1,>2x58.,"[2, 83]",>2x58.___,0,-0.002579018007963896,2,False,"[2, 83]",2,166.0,True,True,2.0,1.0
166,False,B1,>2x58.,"[2, 83]",>2x2x7x7.,1,-8.11991024017334,2,False,"[2, 2, 7, 7]",4,196.0,False,False,4.0,1.0
167,True,B2,>B2.,[167],>B2._,0,-0.8428838849067688,1,False,[167],1,167.0,True,True,1.0,1.0
167,True,B2,>B2.,[167],>DxD.,1,-1.3007383346557617,1,False,"[13, 13]",2,169.0,False,False,2.0,1.0
179,True,BE,>BE.,[179],>BE._,0,-0.01871616579592228,1,False,[179],1,179.0,True,True,1.0,1.0
179,True,BE,>BE.,[179],>DxD.,1,-5.133055210113525,1,False,"[13, 13]",2,169.0,False,False,2.0,1.0
186,False,C6,>2x3x21.,"[2, 3, 31]",>2x3x21._____,0,-0.03799138963222504,3,False,"[2, 3, 31]",3,186.0,True,True,3.0,1.0
186,False,C6,>2x3x21.,"[2, 3, 31]",>2x2x2x2x2x3.,1,-3.3916540145874023,3,False,"[2, 2, 2, 2, 2, 3]",6,96.0,False,False,6.0,1.0
195,False,D0,>3x5xD.,"[3, 5, 13]",>3x3x5x5.,0,-0.5703996419906616,3,False,"[3, 3, 5, 5]",4,225.0,False,False,4.0,1.0
195,False,D0,>3x5xD.,"[3, 5, 13]",>3x3x5x7.,1,-1.3921281099319458,3,False,"[3, 3, 5, 7]",4,315.0,False,False,4.0,1.0
211,True,E1,>E1.,[211],>E1.__,0,-0.7426894903182983,1,False,[211],1,211.0,True,True,1.0,1.0
211,True,E1,>E1.,[211],>Dx27.,1,-1.7351539134979248,1,False,"[13, 37]",2,481.0,False,False,2.0,1.0
212,False,E2,>2x2x38.,"[2, 2, 53]",>2x2x38.___,0,-0.0074491905979812145,3,False,"[2, 2, 53]",3,212.0,True,True,3.0,1.0
212,False,E2,>2x2x38.,"[2, 2, 53]",>2x2x2x7x7.,1,-6.667272090911865,3,False,"[2, 2, 2, 7, 7]",5,392.0,False,False,5.0,1.0
221,False,EB,>Dx12.,"[13, 17]",>EB.__,0,-0.2502463757991791,2,False,[221],1,221.0,True,False,0.0,0.0
221,False,EB,>Dx12.,"[13, 17]",>7x21.,1,-2.87042236328125,2,False,"[7, 31]",2,217.0,False,False,2.0,1.0
223,True,ED,>ED.,[223],>ED.___________,0,-0.13786138594150543,1,False,[223],1,223.0,True,True,1.0,1.0
223,True,ED,>ED.,[223],>2x2x2x2x2x2x7.,1,-5.735523700714111,1,False,"[2, 2, 2, 2, 2, 2, 7]",7,448.0,False,False,7.0,1.0
227,True,102,>102.,[227],>102._,0,-0.29211142659187317,1,False,[227],1,227.0,True,True,1.0,1.0
227,True,102,>102.,[227],>Dx14.,1,-2.562695264816284,1,False,"[13, 19]",2,247.0,False,False,2.0,1.0
230,False,105,>2x5x18.,"[2, 5, 23]",>2x5x18._,0,-0.012904799543321133,3,False,"[2, 5, 23]",3,230.0,True,True,3.0,1.0
230,False,105,>2x5x18.,"[2, 5, 23]",>2x2x5xD.,1,-4.389685153961182,3,False,"[2, 2, 5, 13]",4,260.0,False,False,4.0,1.0
242,False,112,>2xBxB.,"[2, 11, 11]",>2xBxB.________,0,-0.0913388654589653,3,False,"[2, 11, 11]",3,242.0,True,True,3.0,1.0
242,False,112,>2xBxB.,"[2, 11, 11]",>2x2x2x2x2x2x2.,1,-3.337601900100708,3,False,"[2, 2, 2, 2, 2, 2, 2]",7,128.0,False,False,7.0,1.0
253,False,11D,>Bx18.,"[11, 23]",>11D._,0,-0.4590940475463867,2,False,[253],1,253.0,True,False,0.0,0.0
253,False,11D,>Bx18.,"[11, 23]",>7x14.,1,-2.500054121017456,2,False,"[7, 19]",2,133.0,False,False,2.0,1.0
256,False,121,>2x2x2x2x2x2x2x2.,"[2, 2, 2, 2, 2, 2, 2, 2]",>2x2x2x2x2x2x2x2.,0,-0.5002964735031128,8,False,"[2, 2, 2, 2, 2, 2, 2, 2]",8,256.0,True,True,8.0,1.0
256,False,121,>2x2x2x2x2x2x2x2.,"[2, 2, 2, 2, 2, 2, 2, 2]",>2x2x2x2x2x2x2.__,1,-1.6213942766189575,8,False,"[2, 2, 2, 2, 2, 2, 2]",7,128.0,False,False,7.0,1.0
260,False,125,>2x2x5xD.,"[2, 2, 5, 13]",>2x2x5xD.,0,-0.18870188295841217,4,False,"[2, 2, 5, 13]",4,260.0,True,True,4.0,1.0
260,False,125,>2x2x5xD.,"[2, 2, 5, 13]",>2x5x1B._,1,-3.367806911468506,4,False,"[2, 5, 26]",3,260.0,True,False,2.0,0.6666666666666666
265,False,12A,>5x38.,"[5, 53]",>5x38._,0,-0.00022267227177508175,2,False,"[5, 53]",2,265.0,True,True,2.0,1.0
265,False,12A,>5x38.,"[5, 53]",>5x38.B,1,-9.210562705993652,2,False,"[5, 806]",2,4030.0,False,False,1.0,0.5
272,False,132,>2x2x2x2x12.,"[2, 2, 2, 2, 17]",>2x2x2x2x12.,0,-0.4670347273349762,5,False,"[2, 2, 2, 2, 17]",5,272.0,True,True,5.0,1.0
272,False,132,>2x2x2x2x12.,"[2, 2, 2, 2, 17]",>2x2x4D.____,1,-1.9990615844726562,5,False,"[2, 2, 73]",3,292.0,False,False,3.0,1.0
273,False,133,>3x7xD.,"[3, 7, 13]",>3x7xD.,0,-0.0005146837211214006,3,False,"[3, 7, 13]",3,273.0,True,True,3.0,1.0
273,False,133,>3x7xD.,"[3, 7, 13]",>3x32._,1,-9.0654878616333,3,False,"[3, 47]",2,141.0,False,False,2.0,1.0
275,False,135,>5x5xB.,"[5, 5, 11]",>5x5xB.,0,-0.0869777649641037,3,False,"[5, 5, 11]",3,275.0,True,True,3.0,1.0
275,False,135,>5x5xB.,"[5, 5, 11]",>5x5xD.,1,-2.5197317600250244,3,False,"[5, 5, 13]",3,325.0,False,False,3.0,1.0
277,True,137,>137.,[277],>137._,0,-0.4695510268211365,1,False,[277],1,277.0,True,True,1.0,1.0
277,True,137,>137.,[277],>7x21.,1,-2.078023910522461,1,False,"[7, 31]",2,217.0,False,False,2.0,1.0
278,False,138,>2x94.,"[2, 139]",>2x94._________,0,-0.004398473538458347,2,False,"[2, 139]",2,278.0,True,True,2.0,1.0
278,False,138,>2x94.,"[2, 139]",>2x2x2x2x2x2x2.,1,-7.278565883636475,2,False,"[2, 2, 2, 2, 2, 2, 2]",7,128.0,False,False,7.0,1.0
281,True,13B,>13B.,[281],>13B._,0,-0.4828101098537445,1,False,[281],1,281.0,True,True,1.0,1.0
281,True,13B,>13B.,[281],>7x2D.,1,-2.2962965965270996,1,False,"[7, 43]",2,301.0,False,False,2.0,1.0
283,True,13D,>13D.,[283],>13D._,0,-0.4240308105945587,1,False,[283],1,283.0,True,True,1.0,1.0
283,True,13D,>13D.,[283],>7x54.,1,-2.1721677780151367,1,False,"[7, 79]",2,553.0,False,False,2.0,1.0
288,False,143,>2x2x2x2x2x3x3.,"[2, 2, 2, 2, 2, 3, 3]",>2x2x2x2x2x3x3.,0,-1.038769245147705,7,False,"[2, 2, 2, 2, 2, 3, 3]",7,288.0,True,True,7.0,1.0
288,False,143,>2x2x2x2x2x3x3.,"[2, 2, 2, 2, 2, 3, 3]",>2x3x3x21._____,1,-1.1262449026107788,7,False,"[2, 3, 3, 31]",4,558.0,False,False,4.0,1.0
294,False,149,>2x3x7x7.,"[2, 3, 7, 7]",>2x3x7x7._,0,-0.035360537469387054,4,False,"[2, 3, 7, 7]",4,294.0,True,True,4.0,1.0
294,False,149,>2x3x7x7.,"[2, 3, 7, 7]",>2x2x3x32.,1,-3.6424083709716797,4,False,"[2, 2, 3, 47]",4,564.0,False,False,4.0,1.0
299,False,14E,>Dx18.,"[13, 23]",>12E._,0,-0.5111408233642578,2,False,[269],1,269.0,False,False,1.0,1.0
299,False,14E,>Dx18.,"[13, 23]",>7x32.,1,-2.0615413188934326,2,False,"[7, 47]",2,329.0,False,False,2.0,1.0
300,False,150,>2x2x3x5x5.,"[2, 2, 3, 5, 5]",>2x2x3x5x5.,0,-0.47128868103027344,5,False,"[2, 2, 3, 5, 5]",5,300.0,True,True,5.0,1.0
300,False,150,>2x2x3x5x5.,"[2, 2, 3, 5, 5]",>2x3x5x5.__,1,-1.565879464149475,5,False,"[2, 3, 5, 5]",4,150.0,False,False,4.0,1.0
301,False,151,>7x2D.,"[7, 43]",>151.,0,-0.6656849980354309,2,False,[301],1,301.0,True,False,0.0,0.0
301,False,151,>7x2D.,"[7, 43]",>14._,1,-1.975420355796814,2,False,[19],1,19.0,False,False,1.0,1.0
302,False,152,>2xA1.,"[2, 151]",>2xA1.__,0,-0.0215759314596653,2,False,"[2, 151]",2,302.0,True,True,2.0,1.0
302,False,152,>2xA1.,"[2, 151]",>2x2x58.,1,-4.062041282653809,2,False,"[2, 2, 83]",3,332.0,False,False,3.0,1.0
320,False,165,>2x2x2x2x2x2x5.,"[2, 2, 2, 2, 2, 2, 5]",>2x2x5x21.,0,-0.2644215226173401,7,False,"[2, 2, 5, 31]",4,620.0,False,False,4.0,1.0
320,False,165,>2x2x2x2x2x2x5.,"[2, 2, 2, 2, 2, 2, 5]",>2x2x5x1._,1,-2.4042656421661377,7,False,"[2, 2, 5, 1]",4,20.0,False,False,3.0,0.75
351,False,186,>3x3x3xD.,"[3, 3, 3, 13]",>3x3x3xD.__,0,-0.01869838498532772,4,False,"[3, 3, 3, 13]",4,351.0,True,True,4.0,1.0
351,False,186,>3x3x3xD.,"[3, 3, 3, 13]",>3x3x3x3x3.,1,-4.234142303466797,4,False,"[3, 3, 3, 3, 3]",5,243.0,False,False,5.0,1.0
361,False,191,>14x14.,"[19, 19]",>14x14.,0,-0.9332152605056763,2,False,"[19, 19]",2,361.0,True,True,2.0,1.0
361,False,191,>14x14.,"[19, 19]",>141.__,1,-2.333573579788208,2,False,[286],1,286.0,False,False,0.0,0.0
363,False,193,>3xBxB.,"[3, 11, 11]",>3xBxB.,0,-0.008158780634403229,3,False,"[3, 11, 11]",3,363.0,True,True,3.0,1.0
363,False,193,>3xBxB.,"[3, 11, 11]",>3x5.__,1,-6.286553859710693,3,False,"[3, 5]",2,15.0,False,False,2.0,1.0
366,False,196,>2x3x41.,"[2, 3, 61]",>2x3x41.________,0,-0.005359060596674681,3,False,"[2, 3, 61]",3,366.0,True,True,3.0,1.0
366,False,196,>2x3x41.,"[2, 3, 61]",>2x2x2x2x2x3x21.,1,-5.891093730926514,3,False,"[2, 2, 2, 2, 2, 3, 31]",7,2976.0,False,False,7.0,1.0
370,False,19A,>2x5x27.,"[2, 5, 37]",>2x5x27._,0,-0.025745010003447533,3,False,"[2, 5, 37]",3,370.0,True,True,3.0,1.0
370,False,19A,>2x5x27.,"[2, 5, 37]",>2x2x5xB.,1,-3.7534971237182617,3,False,"[2, 2, 5, 11]",4,220.0,False,False,4.0,1.0
379,True,1A4,>1A4.,[379],>1A4.___,0,-0.2908742129802704,1,False,[379],1,379.0,True,True,1.0,1.0
379,True,1A4,>1A4.,[379],>7x7x21.,1,-2.773098945617676,1,False,"[7, 7, 31]",3,1519.0,False,False,3.0,1.0
382,False,1A7,>2xCB.,"[2, 191]",>2xCB.__,0,-0.5334907174110413,2,False,"[2, 191]",2,382.0,True,True,2.0,1.0
382,False,1A7,>2xCB.,"[2, 191]",>2x2x6D.,1,-1.5422009229660034,2,False,"[2, 2, 103]",3,412.0,False,False,3.0,1.0
384,False,1A9,>2x2x2x2x2x2x2x3.,"[2, 2, 2, 2, 2, 2, 2, 3]",>2x2x2x3x21._____,0,-0.4814857840538025,8,False,"[2, 2, 2, 3, 31]",5,744.0,False,False,5.0,1.0
384,False,1A9,>2x2x2x2x2x2x2x3.,"[2, 2, 2, 2, 2, 2, 2, 3]",>2x2x2x2x2x2x2x3.,1,-1.4008508920669556,8,False,"[2, 2, 2, 2, 2, 2, 2, 3]",8,384.0,True,True,8.0,1.0
386,False,1AB,>2xCD.,"[2, 193]",>2xCD._______,0,-0.46702930331230164,2,False,"[2, 193]",2,386.0,True,True,2.0,1.0
386,False,1AB,>2xCD.,"[2, 193]",>2x2x2x2x2xD.,1,-1.1869083642959595,2,False,"[2, 2, 2, 2, 2, 13]",6,416.0,False,False,6.0,1.0
387,False,1AC,>3x3x2D.,"[3, 3, 43]",>3x3x2D._,0,-5.245179636403918e-05,3,False,"[3, 3, 43]",3,387.0,True,True,3.0,1.0
387,False,1AC,>3x3x2D.,"[3, 3, 43]",>3x3x2D.B,1,-9.210392951965332,3,False,"[3, 3, 656]",3,5904.0,False,False,2.0,0.6666666666666666
388,False,1AD,>2x2x67.,"[2, 2, 97]",>2xBx14.,0,-0.42728865146636963,3,False,"[2, 11, 19]",3,418.0,False,False,3.0,1.0
388,False,1AD,>2x2x67.,"[2, 2, 97]",>2x2x67.,1,-1.544071912765503,3,False,"[2, 2, 97]",3,388.0,True,True,3.0,1.0
395,False,1B5,>5x54.,"[5, 79]",>5x54._,0,-0.0002728559775277972,2,False,"[5, 79]",2,395.0,True,True,2.0,1.0
395,False,1B5,>5x54.,"[5, 79]",>5x7xB.,1,-8.944341659545898,2,False,"[5, 7, 11]",3,385.0,False,False,3.0,1.0
397,True,1B7,>1B7.,[397],>1B7._,0,-0.4423820972442627,1,False,[397],1,397.0,True,True,1.0,1.0
397,True,1B7,>1B7.,[397],>7x41.,1,-2.5046558380126953,1,False,"[7, 61]",2,427.0,False,False,2.0,1.0
403,False,1BD,>Dx21.,"[13, 31]",>1BD.__,0,-0.4473983943462372,2,False,[403],1,403.0,True,False,0.0,0.0
403,False,1BD,>Dx21.,"[13, 31]",>7x7x7.,1,-2.4675605297088623,2,False,"[7, 7, 7]",3,343.0,False,False,3.0,1.0
405,False,1C0,>3x3x3x3x5.,"[3, 3, 3, 3, 5]",>3x3x3x5.__,0,-0.6355238556861877,5,False,"[3, 3, 3, 5]",4,135.0,False,False,4.0,1.0
405,False,1C0,>3x3x3x3x5.,"[3, 3, 3, 3, 5]",>3x3x3x3x5.,1,-1.428683876991272,5,False,"[3, 3, 3, 3, 5]",5,405.0,True,True,5.0,1.0
406,False,1C1,>2x7x1E.,"[2, 7, 29]",>2x2x74.__,0,-0.7007483243942261,3,False,"[2, 2, 109]",3,436.0,False,False,3.0,1.0
406,False,1C1,>2x7x1E.,"[2, 7, 29]",>2x2x2x32.,1,-1.1538640260696411,3,False,"[2, 2, 2, 47]",4,376.0,False,False,4.0,1.0
422,False,1D2,>2xE1.,"[2, 211]",>2xE1.__,0,-0.031748875975608826,2,False,"[2, 211]",2,422.0,True,True,2.0,1.0
422,False,1D2,>2xE1.,"[2, 211]",>2x2x78.,1,-3.8855342864990234,2,False,"[2, 2, 113]",3,452.0,False,False,3.0,1.0
423,False,1D3,>3x3x32.,"[3, 3, 47]",>3x3x32.,0,-0.00027308904100209475,3,False,"[3, 3, 47]",3,423.0,True,True,3.0,1.0
423,False,1D3,>3x3x32.,"[3, 3, 47]",>3x7xD._,1,-10.022096633911133,3,False,"[3, 7, 13]",3,273.0,False,False,3.0,1.0
428,False,1D8,>2x2x72.,"[2, 2, 107]",>2x2x72.____,0,-0.4387969970703125,3,False,"[2, 2, 107]",3,428.0,True,True,3.0,1.0
428,False,1D8,>2x2x72.,"[2, 2, 107]",>2x2x2x2x18.,1,-2.6711959838867188,3,False,"[2, 2, 2, 2, 23]",5,368.0,False,False,5.0,1.0
443,True,1E8,>1E8.,[443],>1E8._,0,-0.32249075174331665,1,False,[443],1,443.0,True,True,1.0,1.0
443,True,1E8,>1E8.,[443],>7x47.,1,-3.1751065254211426,1,False,"[7, 67]",2,469.0,False,False,2.0,1.0
444,False,1E9,>2x2x3x27.,"[2, 2, 3, 37]",>2x2x3x27.___,0,-0.005628260318189859,4,False,"[2, 2, 3, 37]",4,444.0,True,True,4.0,1.0
444,False,1E9,>2x2x3x27.,"[2, 2, 3, 37]",>2x2x2x3x3x5.,1,-6.757756233215332,4,False,"[2, 2, 2, 3, 3, 5]",6,360.0,False,False,6.0,1.0
448,False,1ED,>2x2x2x2x2x2x7.,"[2, 2, 2, 2, 2, 2, 7]",>2x1EE.,0,-0.5512509346008301,7,False,"[2, 449]",2,898.0,False,False,2.0,1.0
448,False,1ED,>2x2x2x2x2x2x7.,"[2, 2, 2, 2, 2, 2, 7]",>2x2x7.,1,-2.2500267028808594,7,False,"[2, 2, 7]",3,28.0,False,False,3.0,1.0
449,True,1EE,>1EE.,[449],>1EE._,0,-0.34848177433013916,1,False,[449],1,449.0,True,True,1.0,1.0
449,True,1EE,>1EE.,[449],>7x47.,1,-2.034412145614624,1,False,"[7, 67]",2,469.0,False,False,2.0,1.0
450,False,200,>2x3x3x5x5.,"[2, 3, 3, 5, 5]",>2x3x3x5x5.__,0,-0.1187196746468544,5,False,"[2, 3, 3, 5, 5]",5,450.0,True,True,5.0,1.0
450,False,200,>2x3x3x5x5.,"[2, 3, 3, 5, 5]",>2x2x3x3x5x5.,1,-2.424184560775757,5,False,"[2, 2, 3, 3, 5, 5]",6,900.0,False,False,6.0,1.0
451,False,201,>Bx2B.,"[11, 41]",>201._,0,-0.8686999082565308,2,False,[451],1,451.0,True,False,0.0,0.0
451,False,201,>Bx2B.,"[11, 41]",>7x4D.,1,-1.5523097515106201,2,False,"[7, 73]",2,511.0,False,False,2.0,1.0
453,False,203,>3xA1.,"[3, 151]",>3xA1._,0,-5.161713852430694e-05,2,False,"[3, 151]",2,453.0,True,True,2.0,1.0
453,False,203,>3xA1.,"[3, 151]",>3xA1.B,1,-9.210391998291016,2,False,"[3, 2276]",2,6828.0,False,False,1.0,0.5
456,False,206,>2x2x2x3x14.,"[2, 2, 2, 3, 19]",>2x2x2x3x14.__,0,-0.06071076542139053,5,False,"[2, 2, 2, 3, 19]",5,456.0,True,True,5.0,1.0
456,False,206,>2x2x2x3x14.,"[2, 2, 2, 3, 19]",>2x2x2x2x3x12.,1,-3.3095381259918213,5,False,"[2, 2, 2, 2, 3, 17]",6,816.0,False,False,6.0,1.0
461,True,20B,>20B.,[461],>20B._,0,-0.5657632946968079,1,False,[461],1,461.0,True,True,1.0,1.0
