target_num,target_is_prime,input_string,target_str,target_factor_list,pred_str,beam_idx,log_prob,n_target_factors,pred_same_as_target,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred
72,False,2200,>2x2x2x10x10.,"[2, 2, 2, 3, 3]",>2x2x2x10x10,0,-0.0075071887113153934,5,False,"[2, 2, 2, 3, 3]",5,72,True,True,5.0,1.0
72,False,2200,>2x2x2x10x10.,"[2, 2, 2, 3, 3]",>2x10x10x111,1,-4.919863700866699,5,False,"[2, 3, 3, 13]",4,234,False,False,4.0,1.0
74,False,2202,>2x1101.,"[2, 37]",>2x2x2x10,0,-0.7769002318382263,2,False,"[2, 2, 2, 3]",4,24,False,False,4.0,1.0
74,False,2202,>2x1101.,"[2, 37]",>2x2x2x100,1,-1.0590394735336304,2,False,"[2, 2, 2, 9]",4,72,False,False,3.0,0.75
91,False,10101,>21x111.,"[7, 13]",>10101,0,-0.3330675959587097,2,True,[91],1,91,True,False,0.0,0.0
91,False,10101,>21x111.,"[7, 13]",>12x12x102,1,-2.183049440383911,2,False,"[5, 5, 11]",3,275,False,False,3.0,1.0
100,False,10201,>2x2x12x12.,"[2, 2, 5, 5]",>2x2x221,0,-0.19273647665977478,4,False,"[2, 2, 25]",3,100,True,False,2.0,0.6666666666666666
100,False,10201,>2x2x12x12.,"[2, 2, 5, 5]",>2x1211,1,-2.1172666549682617,4,False,"[2, 49]",2,98,False,False,1.0,0.5
105,False,10220,>10x12x21.,"[3, 5, 7]",>10x12x21,0,-0.005478196777403355,3,False,"[3, 5, 7]",3,105,True,True,3.0,1.0
105,False,10220,>10x12x21.,"[3, 5, 7]",>10x1022,1,-5.245918273925781,3,False,"[3, 35]",2,105,True,False,1.0,0.5
111,False,11010,>10x1101.,"[3, 37]",>10x1101,0,-0.06744474917650223,2,False,"[3, 37]",2,111,True,True,2.0,1.0
111,False,11010,>10x1101.,"[3, 37]",>10x12x21,1,-2.7966034412384033,2,False,"[3, 5, 7]",3,105,False,False,3.0,1.0
113,True,11012,>11012.,[113],>11012,0,-0.09028971195220947,1,True,[113],1,113,True,True,1.0,1.0
113,True,11012,>11012.,[113],>21x122,1,-2.690307140350342,1,False,"[7, 17]",2,119,False,False,2.0,1.0
116,False,11022,>2x2x1002.,"[2, 2, 29]",>2x2x1002,0,-0.7057545781135559,3,False,"[2, 2, 29]",3,116,True,True,3.0,1.0
116,False,11022,>2x2x1002.,"[2, 2, 29]",>2x2011,1,-1.0777050256729126,3,False,"[2, 58]",2,116,True,False,1.0,0.5
118,False,11101,>2x2012.,"[2, 59]",>2x2012,0,-0.6214698553085327,2,False,"[2, 59]",2,118,True,True,2.0,1.0
118,False,11101,>2x2012.,"[2, 59]",>2x2x2x2x21,1,-1.8821322917938232,2,False,"[2, 2, 2, 2, 7]",5,112,False,False,5.0,1.0
120,False,11110,>2x2x2x10x12.,"[2, 2, 2, 3, 5]",>2x2x2x10x12,0,-0.0009394530206918716,5,False,"[2, 2, 2, 3, 5]",5,120,True,True,5.0,1.0
120,False,11110,>2x2x2x10x12.,"[2, 2, 2, 3, 5]",>2x2x10x101,1,-7.846635818481445,5,False,"[2, 2, 3, 10]",4,120,True,False,3.0,0.75
124,False,11121,>2x2x1011.,"[2, 2, 31]",>2x2x1011,0,-0.7022610306739807,3,False,"[2, 2, 31]",3,124,True,True,3.0,1.0
124,False,11121,>2x2x1011.,"[2, 2, 31]",>2x2012,1,-0.7915694117546082,3,False,"[2, 59]",2,118,False,False,2.0,1.0
142,False,12021,>2x2122.,"[2, 71]",>2x2122,0,-1.0186574459075928,2,False,"[2, 71]",2,142,True,True,2.0,1.0
142,False,12021,>2x2122.,"[2, 71]",>2x2x10211,1,-1.0880085229873657,2,False,"[2, 2, 103]",3,412,False,False,3.0,1.0
145,False,12101,>12x1002.,"[5, 29]",>12x1002,0,-0.22216889262199402,2,False,"[5, 29]",2,145,True,True,2.0,1.0
145,False,12101,>12x1002.,"[5, 29]",>21x211,1,-1.9836151599884033,2,False,"[7, 22]",2,154,False,False,1.0,0.5
146,False,12102,>2x2201.,"[2, 73]",>2x2x1102,0,-1.014969825744629,2,False,"[2, 2, 38]",3,152,False,False,2.0,0.6666666666666666
146,False,12102,>2x2201.,"[2, 73]",>2x2x1101,1,-1.412570595741272,2,False,"[2, 2, 37]",3,148,False,False,3.0,1.0
149,True,12112,>12112.,[149],>12112,0,-0.20452284812927246,1,True,[149],1,149,True,True,1.0,1.0
149,True,12112,>12112.,[149],>2x2201,1,-1.9602786302566528,1,False,"[2, 73]",2,146,False,False,2.0,1.0
151,True,12121,>12121.,[151],>12121,0,-0.15371453762054443,1,True,[151],1,151,True,True,1.0,1.0
151,True,12121,>12121.,[151],>21x211,1,-2.486330509185791,1,False,"[7, 22]",2,154,False,False,1.0,0.5
153,False,12200,>10x10x122.,"[3, 3, 17]",>10x10x122,0,-7.426647061947733e-05,3,False,"[3, 3, 17]",3,153,True,True,3.0,1.0
153,False,12200,>10x10x122.,"[3, 3, 17]",>10x10x102,1,-10.264985084533691,3,False,"[3, 3, 11]",3,99,False,False,3.0,1.0
157,True,12211,>12211.,[157],>12211,0,-0.1517631858587265,1,True,[157],1,157,True,True,1.0,1.0
157,True,12211,>12211.,[157],>21x211,1,-2.4222049713134766,1,False,"[7, 22]",2,154,False,False,1.0,0.5
158,False,12212,>2x2221.,"[2, 79]",>2x2221,0,-0.7703232169151306,2,False,"[2, 79]",2,158,True,True,2.0,1.0
158,False,12212,>2x2221.,"[2, 79]",>2x2x1112,1,-1.884554147720337,2,False,"[2, 2, 41]",3,164,False,False,3.0,1.0
165,False,20010,>10x12x102.,"[3, 5, 11]",>10x12x102,0,-0.5408766865730286,3,False,"[3, 5, 11]",3,165,True,True,3.0,1.0
165,False,20010,>10x12x102.,"[3, 5, 11]",>10x2001,1,-0.8756799101829529,3,False,"[3, 55]",2,165,True,False,1.0,0.5
166,False,20011,>2x10002.,"[2, 83]",>2x10002,0,-0.00213531032204628,2,False,"[2, 83]",2,166,True,True,2.0,1.0
166,False,20011,>2x10002.,"[2, 83]",>2x12x122,1,-6.221433639526367,2,False,"[2, 5, 17]",3,170,False,False,3.0,1.0
167,True,20012,>20012.,[167],>20012,0,-0.5242393016815186,1,True,[167],1,167,True,True,1.0,1.0
167,True,20012,>20012.,[167],>12x1011,1,-1.120666265487671,1,False,"[5, 31]",2,155,False,False,2.0,1.0
179,True,20122,>20122.,[179],>20122,0,-0.6084224581718445,1,True,[179],1,179,True,True,1.0,1.0
179,True,20122,>20122.,[179],>12x1101,1,-0.8938213586807251,1,False,"[5, 37]",2,185,False,False,2.0,1.0
186,False,20220,>2x10x1011.,"[2, 3, 31]",>2x10x1011,0,-0.01066690031439066,3,False,"[2, 3, 31]",3,186,True,True,3.0,1.0
186,False,20220,>2x10x1011.,"[2, 3, 31]",>2x2x10x12,1,-4.648916721343994,3,False,"[2, 2, 3, 5]",4,60,False,False,4.0,1.0
195,False,21020,>10x12x111.,"[3, 5, 13]",>10x12x111,0,-0.14428257942199707,3,False,"[3, 5, 13]",3,195,True,True,3.0,1.0
195,False,21020,>10x12x111.,"[3, 5, 13]",>10x2102,1,-2.023153305053711,3,False,"[3, 65]",2,195,True,False,1.0,0.5
211,True,21211,>21211.,[211],>21211,0,-0.49428364634513855,1,True,[211],1,211,True,True,1.0,1.0
211,True,21211,>21211.,[211],>12x1112,1,-0.9665316939353943,1,False,"[5, 41]",2,205,False,False,2.0,1.0
212,False,21212,>2x2x1222.,"[2, 2, 53]",>2x2x1222,0,-0.5655248165130615,3,False,"[2, 2, 53]",3,212,True,True,3.0,1.0
212,False,21212,>2x2x1222.,"[2, 2, 53]",>21211,1,-1.1369447708129883,3,False,[211],1,211,False,False,1.0,1.0
221,False,22012,>111x122.,"[13, 17]",>22012,0,-0.8136813044548035,2,True,[221],1,221,True,False,0.0,0.0
221,False,22012,>111x122.,"[13, 17]",>111x122,1,-1.409806728363037,2,False,"[13, 17]",2,221,True,True,2.0,1.0
223,True,22021,>22021.,[223],>22021,0,-0.9275978803634644,1,True,[223],1,223,True,True,1.0,1.0
223,True,22021,>22021.,[223],>12x1121,1,-1.275830626487732,1,False,"[5, 43]",2,215,False,False,2.0,1.0
227,True,22102,>22102.,[227],>22102,0,-0.7169606685638428,1,True,[227],1,227,True,True,1.0,1.0
227,True,22102,>22102.,[227],>12x1201,1,-1.0040972232818604,1,False,"[5, 46]",2,230,False,False,1.0,0.5
230,False,22112,>2x12x212.,"[2, 5, 23]",>2x12x212,0,-0.7387650609016418,3,False,"[2, 5, 23]",3,230,True,True,3.0,1.0
230,False,22112,>2x12x212.,"[2, 5, 23]",>2x2x2012,1,-1.5831722021102905,3,False,"[2, 2, 59]",3,236,False,False,3.0,1.0
242,False,22222,>2x102x102.,"[2, 11, 11]",>2x2x2x2x12,0,-0.7397996783256531,3,False,"[2, 2, 2, 2, 5]",5,80,False,False,5.0,1.0
242,False,22222,>2x102x102.,"[2, 11, 11]",>2x102x102,1,-1.5553905963897705,3,False,"[2, 11, 11]",3,242,True,True,3.0,1.0
253,False,100101,>102x212.,"[11, 23]",>102x212,0,-0.17880959808826447,2,False,"[11, 23]",2,253,True,True,2.0,1.0
253,False,100101,>102x212.,"[11, 23]",>21x1101,1,-2.2885401248931885,2,False,"[7, 37]",2,259,False,False,2.0,1.0
256,False,100111,>2x2x2x2x2x2x2x2.,"[2, 2, 2, 2, 2, 2, 2, 2]",>2x2x2x2x2x212,0,-1.3132208585739136,8,False,"[2, 2, 2, 2, 2, 23]",6,736,False,False,6.0,1.0
256,False,100111,>2x2x2x2x2x2x2x2.,"[2, 2, 2, 2, 2, 2, 2, 2]",>2x2x2x2x2x2x2x2,1,-1.945409893989563,8,False,"[2, 2, 2, 2, 2, 2, 2, 2]",8,256,True,True,8.0,1.0
260,False,100122,>2x2x12x111.,"[2, 2, 5, 13]",>2x2x12x111,0,-1.2590515613555908,4,False,"[2, 2, 5, 13]",4,260,True,True,4.0,1.0
260,False,100122,>2x2x12x111.,"[2, 2, 5, 13]",>2x2x2x2x2x2x2x2,1,-1.9049488306045532,4,False,"[2, 2, 2, 2, 2, 2, 2, 2]",8,256,False,False,8.0,1.0
265,False,100211,>12x1222.,"[5, 53]",>12x1222,0,-0.4296298623085022,2,False,"[5, 53]",2,265,True,True,2.0,1.0
265,False,100211,>12x1222.,"[5, 53]",>21x1121,1,-1.4677764177322388,2,False,"[7, 43]",2,301,False,False,2.0,1.0
272,False,101002,>2x2x2x2x122.,"[2, 2, 2, 2, 17]",>2x2x212,0,-0.9254705309867859,5,False,"[2, 2, 23]",3,92,False,False,3.0,1.0
272,False,101002,>2x2x2x2x122.,"[2, 2, 2, 2, 17]",>2x12001,1,-1.0267815589904785,5,False,"[2, 136]",2,272,True,False,1.0,0.5
273,False,101010,>10x21x111.,"[3, 7, 13]",>10x10101,0,-0.4370194971561432,3,False,"[3, 91]",2,273,True,False,1.0,0.5
273,False,101010,>10x21x111.,"[3, 7, 13]",>10x21x111,1,-1.1307177543640137,3,False,"[3, 7, 13]",3,273,True,True,3.0,1.0
275,False,101012,>12x12x102.,"[5, 5, 11]",>12x12x102,0,-0.27767786383628845,3,False,"[5, 5, 11]",3,275,True,True,3.0,1.0
275,False,101012,>12x12x102.,"[5, 5, 11]",>21x1112,1,-2.47408390045166,3,False,"[7, 41]",2,287,False,False,2.0,1.0
277,True,101021,>101021.,[277],>101021,0,-0.20597012341022491,1,True,[277],1,277,True,True,1.0,1.0
277,True,101021,>101021.,[277],>21x1101,1,-2.3689522743225098,1,False,"[7, 37]",2,259,False,False,2.0,1.0
278,False,101022,>2x12011.,"[2, 139]",>2x12011,0,-0.24163389205932617,2,False,"[2, 139]",2,278,True,True,2.0,1.0
278,False,101022,>2x12011.,"[2, 139]",>2x21x201,1,-2.264389991760254,2,False,"[2, 7, 19]",3,266,False,False,3.0,1.0
281,True,101102,>101102.,[281],>101102,0,-0.1619988977909088,1,True,[281],1,281,True,True,1.0,1.0
281,True,101102,>101102.,[281],>21x1222,1,-2.5077264308929443,1,False,"[7, 53]",2,371,False,False,2.0,1.0
283,True,101111,>101111.,[283],>101111,0,-0.38292694091796875,1,True,[283],1,283,True,True,1.0,1.0
283,True,101111,>101111.,[283],>12x12x122,1,-2.9067564010620117,1,False,"[5, 5, 17]",3,425,False,False,3.0,1.0
288,False,101200,>2x2x2x2x2x10x10.,"[2, 2, 2, 2, 2, 3, 3]",>2x2x2x2x2x10x10,0,-0.06716402620077133,7,False,"[2, 2, 2, 2, 2, 3, 3]",7,288,True,True,7.0,1.0
288,False,101200,>2x2x2x2x2x10x10.,"[2, 2, 2, 2, 2, 3, 3]",>2x2x10x10x212,1,-3.318256378173828,7,False,"[2, 2, 3, 3, 23]",5,828,False,False,5.0,1.0
294,False,101220,>2x10x21x21.,"[2, 3, 7, 7]",>2x10x21x21,0,-0.09821248054504395,4,False,"[2, 3, 7, 7]",4,294,True,True,4.0,1.0
294,False,101220,>2x10x21x21.,"[2, 3, 7, 7]",>2x2x10x212,1,-3.1458828449249268,4,False,"[2, 2, 3, 23]",4,276,False,False,4.0,1.0
299,False,102002,>111x212.,"[13, 23]",>111x212,0,-0.05766092613339424,2,False,"[13, 23]",2,299,True,True,2.0,1.0
299,False,102002,>111x212.,"[13, 23]",>21x1222,1,-3.6381447315216064,2,False,"[7, 53]",2,371,False,False,2.0,1.0
300,False,102010,>2x2x10x12x12.,"[2, 2, 3, 5, 5]",>2x2x10x12x12,0,-0.11595608294010162,5,False,"[2, 2, 3, 5, 5]",5,300,True,True,5.0,1.0
300,False,102010,>2x2x10x12x12.,"[2, 2, 3, 5, 5]",>2x10x1211,1,-2.3745343685150146,5,False,"[2, 3, 49]",3,294,False,False,2.0,0.6666666666666666
301,False,102011,>21x1121.,"[7, 43]",>102x1002,0,-0.2007952183485031,2,False,"[11, 29]",2,319,False,False,2.0,1.0
301,False,102011,>21x1121.,"[7, 43]",>21x1121,1,-2.5750162601470947,2,False,"[7, 43]",2,301,True,True,2.0,1.0
302,False,102012,>2x12121.,"[2, 151]",>2x12121,0,-0.6826967597007751,2,False,"[2, 151]",2,302,True,True,2.0,1.0
302,False,102012,>2x12121.,"[2, 151]",>2x2x2x2x201,1,-1.0522083044052124,2,False,"[2, 2, 2, 2, 19]",5,304,False,False,5.0,1.0
320,False,102212,>2x2x2x2x2x2x12.,"[2, 2, 2, 2, 2, 2, 5]",>2x2x2x2x2x2x12,0,-0.3646421730518341,7,False,"[2, 2, 2, 2, 2, 2, 5]",7,320,True,True,7.0,1.0
320,False,102212,>2x2x2x2x2x2x12.,"[2, 2, 2, 2, 2, 2, 5]",>2x2x2x2x21,1,-3.2259418964385986,7,False,"[2, 2, 2, 2, 7]",5,112,False,False,5.0,1.0
351,False,111000,>10x10x10x111.,"[3, 3, 3, 13]",>10x10x10x111,0,-5.626596248475835e-05,4,False,"[3, 3, 3, 13]",4,351,True,True,4.0,1.0
351,False,111000,>10x10x10x111.,"[3, 3, 3, 13]",>10x10x10x1112,1,-9.210396766662598,4,False,"[3, 3, 3, 41]",4,1107,False,False,4.0,1.0
361,False,111101,>201x201.,"[19, 19]",>111101,0,-0.3935108780860901,2,True,[361],1,361,True,False,0.0,0.0
361,False,111101,>201x201.,"[19, 19]",>21x1211,1,-1.8710272312164307,2,False,"[7, 49]",2,343,False,False,1.0,0.5
363,False,111110,>10x102x102.,"[3, 11, 11]",>10x102x102,0,-0.044518157839775085,3,False,"[3, 11, 11]",3,363,True,True,3.0,1.0
363,False,111110,>10x102x102.,"[3, 11, 11]",>10x12x212,1,-4.077294826507568,3,False,"[3, 5, 23]",3,345,False,False,3.0,1.0
366,False,111120,>2x10x2021.,"[2, 3, 61]",>2x10x2021,0,-0.4592936933040619,3,False,"[2, 3, 61]",3,366,True,True,3.0,1.0
366,False,111120,>2x10x2021.,"[2, 3, 61]",>2x2x2x2x2x10x11,1,-1.3896015882492065,3,False,"[2, 2, 2, 2, 2, 3, 4]",7,384,False,False,6.0,0.8571428571428571
370,False,111201,>2x12x1101.,"[2, 5, 37]",>2x20212,0,-1.0428351163864136,3,False,"[2, 185]",2,370,True,False,1.0,0.5
370,False,111201,>2x12x1101.,"[2, 5, 37]",>2x2x2x1202,1,-1.3066102266311646,3,False,"[2, 2, 2, 47]",4,376,False,False,4.0,1.0
379,True,112001,>112001.,[379],>112001,0,-0.12059886008501053,1,True,[379],1,379,True,True,1.0,1.0
379,True,112001,>112001.,[379],>21x1221,1,-2.8537821769714355,1,False,"[7, 52]",2,364,False,False,1.0,0.5
382,False,112011,>2x21002.,"[2, 191]",>2x12x1011,0,-1.0797839164733887,2,False,"[2, 5, 31]",3,310,False,False,3.0,1.0
382,False,112011,>2x21002.,"[2, 191]",>2x2x2x12x102,1,-1.152930498123169,2,False,"[2, 2, 2, 5, 11]",5,440,False,False,5.0,1.0
384,False,112020,>2x2x2x2x2x2x2x10.,"[2, 2, 2, 2, 2, 2, 2, 3]",>2x10x2101,0,-0.67005854845047,8,False,"[2, 3, 64]",3,384,True,False,2.0,0.6666666666666666
384,False,112020,>2x2x2x2x2x2x2x10.,"[2, 2, 2, 2, 2, 2, 2, 3]",>2x2x2x2x10x21,1,-1.2969698905944824,8,False,"[2, 2, 2, 2, 3, 7]",6,336,False,False,6.0,1.0
386,False,112022,>2x21011.,"[2, 193]",>2x2x10101,0,-0.6944994330406189,2,False,"[2, 2, 91]",3,364,False,False,2.0,0.6666666666666666
386,False,112022,>2x21011.,"[2, 193]",>2x12x12x21,1,-1.976065993309021,2,False,"[2, 5, 5, 7]",4,350,False,False,4.0,1.0
387,False,112100,>10x10x1121.,"[3, 3, 43]",>10x10x1121,0,-0.0036675173323601484,3,False,"[3, 3, 43]",3,387,True,True,3.0,1.0
387,False,112100,>10x10x1121.,"[3, 3, 43]",>2x10x10x212,1,-6.024384498596191,3,False,"[2, 3, 3, 23]",4,414,False,False,4.0,1.0
388,False,112101,>2x2x10121.,"[2, 2, 97]",>2x2x10121,0,-1.1794908046722412,3,False,"[2, 2, 97]",3,388,True,True,3.0,1.0
388,False,112101,>2x2x10121.,"[2, 2, 97]",>2x21x1002,1,-1.2507373094558716,3,False,"[2, 7, 29]",3,406,False,False,3.0,1.0
395,False,112122,>12x2221.,"[5, 79]",>12x2221,0,-0.15086935460567474,2,False,"[5, 79]",2,395,True,True,2.0,1.0
395,False,112122,>12x2221.,"[5, 79]",>21x2012,1,-2.0848519802093506,2,False,"[7, 59]",2,413,False,False,2.0,1.0
397,True,112201,>112201.,[397],>112201,0,-0.12087960541248322,1,True,[397],1,397,True,True,1.0,1.0
397,True,112201,>112201.,[397],>21x1222,1,-3.238743305206299,1,False,"[7, 53]",2,371,False,False,2.0,1.0
403,False,112221,>111x1011.,"[13, 31]",>111x1011,0,-0.4967922568321228,2,False,"[13, 31]",2,403,True,True,2.0,1.0
403,False,112221,>111x1011.,"[13, 31]",>112221,1,-1.241034746170044,2,True,[403],1,403,True,False,0.0,0.0
405,False,120000,>10x10x10x10x12.,"[3, 3, 3, 3, 5]",>10x10x10x10x12,0,-0.0004055052122566849,5,False,"[3, 3, 3, 3, 5]",5,405,True,True,5.0,1.0
405,False,120000,>10x10x10x10x12.,"[3, 3, 3, 3, 5]",>10x10x10x12,1,-8.184858322143555,5,False,"[3, 3, 3, 5]",4,135,False,False,4.0,1.0
406,False,120001,>2x21x1002.,"[2, 7, 29]",>2x2x2x1222,0,-0.3699161410331726,3,False,"[2, 2, 2, 53]",4,424,False,False,4.0,1.0
406,False,120001,>2x21x1002.,"[2, 7, 29]",>2x21x1002,1,-1.6271895170211792,3,False,"[2, 7, 29]",3,406,True,True,3.0,1.0
422,False,120122,>2x21211.,"[2, 211]",>2x2x10222,0,-0.7047408819198608,2,False,"[2, 2, 107]",3,428,False,False,3.0,1.0
422,False,120122,>2x21211.,"[2, 211]",>2x21211,1,-0.9281904697418213,2,False,"[2, 211]",2,422,True,True,2.0,1.0
423,False,120200,>10x10x1202.,"[3, 3, 47]",>10x10x1202,0,-0.0006808568141423166,3,False,"[3, 3, 47]",3,423,True,True,3.0,1.0
423,False,120200,>10x10x1202.,"[3, 3, 47]",>10x10x21x21,1,-7.472363471984863,3,False,"[3, 3, 7, 7]",4,441,False,False,4.0,1.0
428,False,120212,>2x2x10222.,"[2, 2, 107]",>2x2x10222,0,-0.560181736946106,3,False,"[2, 2, 107]",3,428,True,True,3.0,1.0
428,False,120212,>2x2x10222.,"[2, 2, 107]",>2x21x21x11,1,-1.350436806678772,3,False,"[2, 7, 7, 4]",4,392,False,False,3.0,0.75
443,True,121102,>121102.,[443],>121102,0,-0.38809114694595337,1,True,[443],1,443,True,True,1.0,1.0
443,True,121102,>121102.,[443],>12x10021,1,-2.3588449954986572,1,False,"[5, 88]",2,440,False,False,1.0,0.5
444,False,121110,>2x2x10x1101.,"[2, 2, 3, 37]",>2x2x10x1101,0,-0.015595843084156513,4,False,"[2, 2, 3, 37]",4,444,True,True,4.0,1.0
444,False,121110,>2x2x10x1101.,"[2, 2, 3, 37]",>2x10x2202,1,-4.952811241149902,4,False,"[2, 3, 74]",3,444,True,False,2.0,0.6666666666666666
448,False,121121,>2x2x2x2x2x2x21.,"[2, 2, 2, 2, 2, 2, 7]",>2x2x2x2x2x2x2x12,0,-0.5667150616645813,7,False,"[2, 2, 2, 2, 2, 2, 2, 5]",8,640,False,False,8.0,1.0
448,False,121121,>2x2x2x2x2x2x21.,"[2, 2, 2, 2, 2, 2, 7]",>2x2x2x2x2x2x2x2x2,1,-2.3357396125793457,7,False,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",9,512,False,False,9.0,1.0
449,True,121122,>121122.,[449],>121122,0,-0.12788113951683044,1,True,[449],1,449,True,True,1.0,1.0
449,True,121122,>121122.,[449],>21x21x102,1,-2.52878475189209,1,False,"[7, 7, 11]",3,539,False,False,3.0,1.0
450,False,121200,>2x10x10x12x12.,"[2, 3, 3, 5, 5]",>2x10x10x12x12,0,-0.3752600848674774,5,False,"[2, 3, 3, 5, 5]",5,450,True,True,5.0,1.0
450,False,121200,>2x10x10x12x12.,"[2, 3, 3, 5, 5]",>2x2x2x2x10x10,1,-1.2965811491012573,5,False,"[2, 2, 2, 2, 3, 3]",6,144,False,False,6.0,1.0
451,False,121201,>102x1112.,"[11, 41]",>102x1112,0,-0.857050359249115,2,False,"[11, 41]",2,451,True,True,2.0,1.0
451,False,121201,>102x1112.,"[11, 41]",>12x10022,1,-1.1958398818969727,2,False,"[5, 89]",2,445,False,False,2.0,1.0
453,False,121210,>10x12121.,"[3, 151]",>10x12121,0,-0.0004698795673903078,2,False,"[3, 151]",2,453,True,True,2.0,1.0
453,False,121210,>10x12121.,"[3, 151]",>10x21x21,1,-8.398674964904785,2,False,"[3, 7, 7]",3,147,False,False,3.0,1.0
456,False,121220,>2x2x2x10x201.,"[2, 2, 2, 3, 19]",>2x2x2x10x201,0,-0.12952066957950592,5,False,"[2, 2, 2, 3, 19]",5,456,True,True,5.0,1.0
456,False,121220,>2x2x2x10x201.,"[2, 2, 2, 3, 19]",>2x10x2211,1,-2.123948812484741,5,False,"[2, 3, 76]",3,456,True,False,2.0,0.6666666666666666
461,True,122002,>122002.,[461],>122002,0,-0.18630270659923553,1,True,[461],1,461,True,True,1.0,1.0
461,True,122002,>122002.,[461],>21x2102,1,-2.2815144062042236,1,False,"[7, 65]",2,455,False,False,1.0,0.5
470,False,122102,>2x12x1202.,"[2, 5, 47]",>2x201x111,0,-1.2545139789581299,3,False,"[2, 19, 13]",3,494,False,False,3.0,1.0
470,False,122102,>2x12x1202.,"[2, 5, 47]",>2x2x11012,1,-1.5770081281661987,3,False,"[2, 2, 113]",3,452,False,False,3.0,1.0
473,False,122112,>102x1121.,"[11, 43]",>102x1121,0,-0.19618234038352966,2,False,"[11, 43]",2,473,True,True,2.0,1.0
473,False,122112,>102x1121.,"[11, 43]",>21x2102,1,-2.6277565956115723,2,False,"[7, 65]",2,455,False,False,1.0,0.5
475,False,122121,>12x12x201.,"[5, 5, 19]",>12x12x201,0,-0.21378062665462494,3,False,"[5, 5, 19]",3,475,True,True,3.0,1.0
475,False,122121,>12x12x201.,"[5, 5, 19]",>21x2111,1,-2.0954208374023438,3,False,"[7, 67]",2,469,False,False,2.0,1.0
476,False,122122,>2x2x21x122.,"[2, 2, 7, 17]",>2x2x12x211,0,-0.9996945858001709,4,False,"[2, 2, 5, 22]",4,440,False,False,3.0,0.75
