target_num,target_is_prime,input_string,target_str,target_factor_list,pred_str,beam_idx,log_prob,n_target_factors,pred_same_as_target,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred
186,False,272,>2x3x37.,"[2, 3, 31]",>2x3x37.7,1,-9.210383415222168,3,False,"[2, 3, 255]",3,1530,False,False,2,0.6666666666666666
195,False,303,>3x5x15.,"[3, 5, 13]",>3x5x15.,0,-0.00861830823123455,3,False,"[3, 5, 13]",3,195,True,True,3,1.0
195,False,303,>3x5x15.,"[3, 5, 13]",>37x65._,1,-5.458880424499512,3,False,"[31, 53]",2,1643,False,False,2,1.0
211,True,323,>323.,[211],>323._,0,-0.1421356201171875,1,False,[211],1,211,True,True,1,1.0
211,True,323,>323.,[211],>7x35.,1,-2.334958553314209,1,False,"[7, 29]",2,203,False,False,2,1.0
212,False,324,>2x2x65.,"[2, 2, 53]",>2x2x65.__,0,-0.0006311337929219007,3,False,"[2, 2, 53]",3,212,True,True,3,1.0
212,False,324,>2x2x65.,"[2, 2, 53]",>2x2x5x13.,1,-7.390290260314941,3,False,"[2, 2, 5, 11]",4,220,False,False,4,1.0
221,False,335,>15x21.,"[13, 17]",>15x21.,0,-0.2020699679851532,2,False,"[13, 17]",2,221,True,True,2,1.0
221,False,335,>15x21.,"[13, 17]",>355.__,1,-2.2950754165649414,2,False,[237],1,237,False,False,0,0.0
223,True,337,>337.,[223],>337._,0,-0.014224892482161522,1,False,[223],1,223,True,True,1,1.0
223,True,337,>337.,[223],>5x53.,1,-4.295975685119629,1,False,"[5, 43]",2,215,False,False,2,1.0
227,True,343,>343.,[227],>343._,0,-0.0036484270822256804,1,False,[227],1,227,True,True,1,1.0
227,True,343,>343.,[227],>5x57.,1,-5.710608005523682,1,False,"[5, 47]",2,235,False,False,2,1.0
230,False,346,>2x5x27.,"[2, 5, 23]",>2x5x27.,0,-0.018252460286021233,3,False,"[2, 5, 23]",3,230,True,True,3,1.0
230,False,346,>2x5x27.,"[2, 5, 23]",>2x3x51.,1,-5.117830276489258,3,False,"[2, 3, 41]",3,246,False,False,3,1.0
242,False,362,>2x13x13.,"[2, 11, 11]",>2x13x13.,0,-0.000887280679307878,3,False,"[2, 11, 11]",3,242,True,True,3,1.0
242,False,362,>2x13x13.,"[2, 11, 11]",>2x3x5.__,1,-7.859503269195557,3,False,"[2, 3, 5]",3,30,False,False,3,1.0
253,False,375,>13x27.,"[11, 23]",>13x27._,0,-0.07401891052722931,2,False,"[11, 23]",2,253,True,True,2,1.0
253,False,375,>13x27.,"[11, 23]",>3x5x23.,1,-3.9523942470550537,2,False,"[3, 5, 19]",3,285,False,False,3,1.0
256,False,400,>2x2x2x2x2x2x2x2.,"[2, 2, 2, 2, 2, 2, 2, 2]",>2x2x2x2x2x2x2x2.__,0,-0.04909409582614899,8,False,"[2, 2, 2, 2, 2, 2, 2, 2]",8,256,True,True,8,1.0
256,False,400,>2x2x2x2x2x2x2x2.,"[2, 2, 2, 2, 2, 2, 2, 2]",>2x2x2x2x2x2x2x2x2.,1,-3.4969537258148193,8,False,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",9,512,False,False,9,1.0
260,False,404,>2x2x5x15.,"[2, 2, 5, 13]",>2x2x5x15._,0,-1.8834947695722803e-05,4,False,"[2, 2, 5, 13]",4,260,True,True,4,1.0
260,False,404,>2x2x5x15.,"[2, 2, 5, 13]",>2x2x5x15.7,1,-9.210359573364258,4,False,"[2, 2, 5, 111]",4,2220,False,False,3,0.75
265,False,411,>5x65.,"[5, 53]",>5x65._,0,-0.6519916653633118,2,False,"[5, 53]",2,265,True,True,2,1.0
265,False,411,>5x65.,"[5, 53]",>3x133.,1,-1.3583521842956543,2,False,"[3, 91]",2,273,False,False,1,0.5
272,False,420,>2x2x2x2x21.,"[2, 2, 2, 2, 17]",>2x2x2x2x21._,0,-5.459732346935198e-05,5,False,"[2, 2, 2, 2, 17]",5,272,True,True,5,1.0
272,False,420,>2x2x2x2x21.,"[2, 2, 2, 2, 17]",>2x2x2x2x21.7,1,-9.210394859313965,5,False,"[2, 2, 2, 2, 143]",5,2288,False,False,4,0.8
273,False,421,>3x7x15.,"[3, 7, 13]",>421.___,0,-0.9608104228973389,3,False,[273],1,273,True,False,0,0.0
273,False,421,>3x7x15.,"[3, 7, 13]",>3x7x15.,1,-1.2269201278686523,3,False,"[3, 7, 13]",3,273,True,True,3,1.0
275,False,423,>5x5x13.,"[5, 5, 11]",>7x45._,0,-0.5328048467636108,3,False,"[7, 37]",2,259,False,False,2,1.0
275,False,423,>5x5x13.,"[5, 5, 11]",>3x131.,1,-1.3078010082244873,3,False,"[3, 89]",2,267,False,False,2,1.0
277,True,425,>425.,[277],>425.___,0,-0.012288711033761501,1,False,[277],1,277,True,True,1,1.0
277,True,425,>425.,[277],>3x3x35.,1,-4.900118350982666,1,False,"[3, 3, 29]",3,261,False,False,3,1.0
278,False,426,>2x213.,"[2, 139]",>2x213._,0,-0.00012945324124302715,2,False,"[2, 139]",2,278,True,True,2,1.0
278,False,426,>2x213.,"[2, 139]",>2x213.7,1,-9.210470199584961,2,False,"[2, 1119]",2,2238,False,False,1,0.5
281,True,431,>431.,[281],>431.___,0,-0.122351735830307,1,False,[281],1,281,True,True,1,1.0
281,True,431,>431.,[281],>3x5x27.,1,-2.249758005142212,1,False,"[3, 5, 23]",3,345,False,False,3,1.0
283,True,433,>433.,[283],>5x7.,0,-0.6754093766212463,1,False,"[5, 7]",2,35,False,False,2,1.0
283,True,433,>433.,[283],>433.,1,-1.4425275325775146,1,False,[283],1,283,True,True,1,1.0
288,False,440,>2x2x2x2x2x3x3.,"[2, 2, 2, 2, 2, 3, 3]",>2x2x2x2x2x3x3._,0,-0.0004425917868502438,7,False,"[2, 2, 2, 2, 2, 3, 3]",7,288,True,True,7,1.0
288,False,440,>2x2x2x2x2x3x3.,"[2, 2, 2, 2, 2, 3, 3]",>2x2x2x2x2x5x21.,1,-8.885488510131836,7,False,"[2, 2, 2, 2, 2, 5, 17]",7,2720,False,False,7,1.0
294,False,446,>2x3x7x7.,"[2, 3, 7, 7]",>2x3x7x7.,0,-0.0026128345634788275,4,False,"[2, 3, 7, 7]",4,294,True,True,4,1.0
294,False,446,>2x3x7x7.,"[2, 3, 7, 7]",>2x223.__,1,-6.586094379425049,4,False,"[2, 147]",2,294,True,False,1,0.5
299,False,453,>15x27.,"[13, 23]",>3x3x3x13.,0,-0.2811942398548126,2,False,"[3, 3, 3, 11]",4,297,False,False,4,1.0
299,False,453,>15x27.,"[13, 23]",>15x27.___,1,-2.0489490032196045,2,False,"[13, 23]",2,299,True,True,2,1.0
300,False,454,>2x2x3x5x5.,"[2, 2, 3, 5, 5]",>2x2x3x5x5.,0,-0.0009869567584246397,5,False,"[2, 2, 3, 5, 5]",5,300,True,True,5,1.0
300,False,454,>2x2x3x5x5.,"[2, 2, 3, 5, 5]",>2x2x113.__,1,-7.516571521759033,5,False,"[2, 2, 75]",3,300,True,False,2,0.6666666666666666
301,False,455,>7x53.,"[7, 43]",>7x53.,0,-0.21271120011806488,2,False,"[7, 43]",2,301,True,True,2,1.0
301,False,455,>7x53.,"[7, 43]",>455._,1,-2.2651965618133545,2,False,[301],1,301,True,False,0,0.0
302,False,456,>2x227.,"[2, 151]",>2x227._,0,-0.008219873532652855,2,False,"[2, 151]",2,302,True,True,2,1.0
302,False,456,>2x227.,"[2, 151]",>2x5x37.,1,-6.298198223114014,2,False,"[2, 5, 31]",3,310,False,False,3,1.0
320,False,500,>2x2x2x2x2x2x5.,"[2, 2, 2, 2, 2, 2, 5]",>2x2x2x2x2x2x5._,0,-0.0003688213473651558,7,False,"[2, 2, 2, 2, 2, 2, 5]",7,320,True,True,7,1.0
320,False,500,>2x2x2x2x2x2x5.,"[2, 2, 2, 2, 2, 2, 5]",>2x2x2x2x2x2x5.7,1,-9.210709571838379,7,False,"[2, 2, 2, 2, 2, 2, 47]",7,3008,False,False,7,1.0
351,False,537,>3x3x3x15.,"[3, 3, 3, 13]",>3x3x3x15.,0,-0.5286755561828613,4,False,"[3, 3, 3, 13]",4,351,True,True,4,1.0
351,False,537,>3x3x3x15.,"[3, 3, 3, 13]",>7x7x7.___,1,-1.4070128202438354,4,False,"[7, 7, 7]",3,343,False,False,3,1.0
361,False,551,>23x23.,"[19, 19]",>23x23.__,0,-0.024668250232934952,2,False,"[19, 19]",2,361,True,True,2,1.0
361,False,551,>23x23.,"[19, 19]",>3x13x13.,1,-4.5129008293151855,2,False,"[3, 11, 11]",3,363,False,False,3,1.0
363,False,553,>3x13x13.,"[3, 11, 11]",>3x13x13.,0,-0.04881056025624275,3,False,"[3, 11, 11]",3,363,True,True,3,1.0
363,False,553,>3x13x13.,"[3, 11, 11]",>5x15x5._,1,-4.09510612487793,3,False,"[5, 13, 5]",3,325,False,False,3,1.0
366,False,556,>2x3x75.,"[2, 3, 61]",>2x3x75.,0,-0.00021122756879776716,3,False,"[2, 3, 61]",3,366,True,True,3,1.0
366,False,556,>2x3x75.,"[2, 3, 61]",>2x267._,1,-8.942056655883789,3,False,"[2, 183]",2,366,True,False,1,0.5
370,False,562,>2x5x45.,"[2, 5, 37]",>2x5x45._,0,-5.614683323074132e-05,3,False,"[2, 5, 37]",3,370,True,True,3,1.0
370,False,562,>2x5x45.,"[2, 5, 37]",>2x5x45.7,1,-9.210396766662598,3,False,"[2, 5, 303]",3,3030,False,False,2,0.6666666666666666
379,True,573,>573.,[379],>573._,0,-1.3351411325857043e-05,1,False,[379],1,379,True,True,1,1.0
379,True,573,>573.,[379],>573.7,1,-9.21035385131836,1,False,[3039],1,3039,False,False,0,0.0
382,False,576,>2x277.,"[2, 191]",>2x277._,0,-9.071439126273617e-05,2,False,"[2, 191]",2,382,True,True,2,1.0
382,False,576,>2x277.,"[2, 191]",>2x277.7,1,-9.210431098937988,2,False,"[2, 1535]",2,3070,False,False,1,0.5
384,False,600,>2x2x2x2x2x2x2x3.,"[2, 2, 2, 2, 2, 2, 2, 3]",>2x2x2x2x2x2x2x3.,0,-0.008019228465855122,8,False,"[2, 2, 2, 2, 2, 2, 2, 3]",8,384,True,True,8,1.0
384,False,600,>2x2x2x2x2x2x2x3.,"[2, 2, 2, 2, 2, 2, 2, 3]",>2x2x2x2x3.______,1,-5.31719446182251,8,False,"[2, 2, 2, 2, 3]",5,48,False,False,5,1.0
386,False,602,>2x301.,"[2, 193]",>2x301._,0,-5.24508322996553e-05,2,False,"[2, 193]",2,386,True,True,2,1.0
386,False,602,>2x301.,"[2, 193]",>2x301.7,1,-9.210392951965332,2,False,"[2, 1551]",2,3102,False,False,1,0.5
387,False,603,>3x3x53.,"[3, 3, 43]",>3x3x53.,0,-0.03892132267355919,3,False,"[3, 3, 43]",3,387,True,True,3,1.0
387,False,603,>3x3x53.,"[3, 3, 43]",>603.___,1,-3.725245475769043,3,False,[387],1,387,True,False,0,0.0
388,False,604,>2x2x141.,"[2, 2, 97]",>2x2x141._,0,-1.1920907127205282e-05,3,False,"[2, 2, 97]",3,388,True,True,3,1.0
388,False,604,>2x2x141.,"[2, 2, 97]",>2x2x141.7,1,-9.210351943969727,3,False,"[2, 2, 783]",3,3132,False,False,2,0.6666666666666666
395,False,613,>5x117.,"[5, 79]",>5x117.,0,-0.0772845596075058,2,False,"[5, 79]",2,395,True,True,2,1.0
395,False,613,>5x117.,"[5, 79]",>3x201.,1,-3.2610230445861816,2,False,"[3, 129]",2,387,False,False,1,0.5
397,True,615,>615.,[397],>615.__,0,-0.0014263978227972984,1,False,[397],1,397,True,True,1,1.0
397,True,615,>615.,[397],>5x111.,1,-6.738936424255371,1,False,"[5, 73]",2,365,False,False,2,1.0
403,False,623,>15x37.,"[13, 31]",>15x37._,0,-0.12372671812772751,2,False,"[13, 31]",2,403,True,True,2,1.0
403,False,623,>15x37.,"[13, 31]",>3x3x53.,1,-2.7511789798736572,2,False,"[3, 3, 43]",3,387,False,False,3,1.0
405,False,625,>3x3x3x3x5.,"[3, 3, 3, 3, 5]",>3x3x3x3x5.,0,-0.13442356884479523,5,False,"[3, 3, 3, 3, 5]",5,405,True,True,5,1.0
405,False,625,>3x3x3x3x5.,"[3, 3, 3, 3, 5]",>23x27.____,1,-2.7187676429748535,5,False,"[19, 23]",2,437,False,False,2,1.0
406,False,626,>2x7x35.,"[2, 7, 29]",>2x7x35._,0,-0.00015078858996275812,3,False,"[2, 7, 29]",3,406,True,True,3,1.0
406,False,626,>2x7x35.,"[2, 7, 29]",>2x7x35.7,1,-9.210491180419922,3,False,"[2, 7, 239]",3,3346,False,False,3,1.0
422,False,646,>2x323.,"[2, 211]",>2x323.______,0,-0.0032765590585768223,2,False,"[2, 211]",2,422,True,True,2,1.0
422,False,646,>2x323.,"[2, 211]",>2x3x3x3x3x3.,1,-6.633273601531982,2,False,"[2, 3, 3, 3, 3, 3]",6,486,False,False,6,1.0
423,False,647,>3x3x57.,"[3, 3, 47]",>647.__,0,-0.0406530424952507,3,False,[423],1,423,True,False,0,0.0
423,False,647,>3x3x57.,"[3, 3, 47]",>5x123.,1,-3.4466335773468018,3,False,"[5, 83]",2,415,False,False,2,1.0
428,False,654,>2x2x153.,"[2, 2, 107]",>2x2x153.__,0,-0.02562619559466839,3,False,"[2, 2, 107]",3,428,True,True,3,1.0
428,False,654,>2x2x153.,"[2, 2, 107]",>2x2x3x5x7.,1,-4.028775691986084,3,False,"[2, 2, 3, 5, 7]",5,420,False,False,5,1.0
443,True,673,>673.,[443],>673.__,0,-0.023919010534882545,1,False,[443],1,443,True,True,1,1.0
443,True,673,>673.,[443],>3x221.,1,-3.841360569000244,1,False,"[3, 145]",2,435,False,False,1,0.5
444,False,674,>2x2x3x45.,"[2, 2, 3, 37]",>2x2x3x45.,0,-0.021157339215278625,4,False,"[2, 2, 3, 37]",4,444,True,True,4,1.0
444,False,674,>2x2x3x45.,"[2, 2, 3, 37]",>2x2x157._,1,-4.370528221130371,4,False,"[2, 2, 111]",3,444,True,False,2,0.6666666666666666
448,False,700,>2x2x2x2x2x2x7.,"[2, 2, 2, 2, 2, 2, 7]",>2x2x2x2x2x2x7.__,0,-0.000792189734056592,7,False,"[2, 2, 2, 2, 2, 2, 7]",7,448,True,True,7,1.0
448,False,700,>2x2x2x2x2x2x7.,"[2, 2, 2, 2, 2, 2, 7]",>2x2x2x2x2x2x3x3.,1,-8.591432571411133,7,False,"[2, 2, 2, 2, 2, 2, 3, 3]",8,576,False,False,8,1.0
449,True,701,>701.,[449],>701.__,0,-0.049079760909080505,1,False,[449],1,449,True,True,1,1.0
449,True,701,>701.,[449],>13x53.,1,-3.543832778930664,1,False,"[11, 43]",2,473,False,False,2,1.0
450,False,702,>2x3x3x5x5.,"[2, 3, 3, 5, 5]",>2x3x3x5x5.,0,-0.010215211659669876,5,False,"[2, 3, 3, 5, 5]",5,450,True,True,5,1.0
450,False,702,>2x3x3x5x5.,"[2, 3, 3, 5, 5]",>2x3x113.__,1,-5.085729598999023,5,False,"[2, 3, 75]",3,450,True,False,2,0.6666666666666666
451,False,703,>13x51.,"[11, 41]",>13x51._____,0,-1.220344066619873,2,False,"[11, 41]",2,451,True,True,2,1.0
451,False,703,>13x51.,"[11, 41]",>3x3x3x7x27.,1,-1.9549144506454468,2,False,"[3, 3, 3, 7, 23]",5,4347,False,False,5,1.0
453,False,705,>3x227.,"[3, 151]",>3x227.,0,-0.00044924873509444296,2,False,"[3, 151]",2,453,True,True,2,1.0
453,False,705,>3x227.,"[3, 151]",>21x35.,1,-8.179604530334473,2,False,"[17, 29]",2,493,False,False,2,1.0
456,False,710,>2x2x2x3x23.,"[2, 2, 2, 3, 19]",>2x2x2x3x23.,0,-2.3484193661715835e-05,5,False,"[2, 2, 2, 3, 19]",5,456,True,True,5,1.0
456,False,710,>2x2x2x3x23.,"[2, 2, 2, 3, 19]",>2x2x2x71.__,1,-12.416049003601074,5,False,"[2, 2, 2, 57]",4,456,True,False,3,0.75
461,True,715,>715.,[461],>715._,0,-3.302063487353735e-05,1,False,[461],1,461,True,True,1,1.0
461,True,715,>715.,[461],>715.7,1,-9.210373878479004,1,False,[3695],1,3695,False,False,0,0.0
470,False,726,>2x5x57.,"[2, 5, 47]",>2x5x57.,0,-0.022895894944667816,3,False,"[2, 5, 47]",3,470,True,True,3,1.0
470,False,726,>2x5x57.,"[2, 5, 47]",>2x353._,1,-3.908311367034912,3,False,"[2, 235]",2,470,True,False,1,0.5
473,False,731,>13x53.,"[11, 43]",>13x53.,0,-0.07920266687870026,2,False,"[11, 43]",2,473,True,True,2,1.0
473,False,731,>13x53.,"[11, 43]",>731.__,1,-3.401207447052002,2,False,[473],1,473,True,False,0,0.0
475,False,733,>5x5x23.,"[5, 5, 19]",>5x5x23.,0,-0.04557232931256294,3,False,"[5, 5, 19]",3,475,True,True,3,1.0
475,False,733,>5x5x23.,"[5, 5, 19]",>3x231._,1,-3.3631577491760254,3,False,"[3, 153]",2,459,False,False,1,0.5
476,False,734,>2x2x7x21.,"[2, 2, 7, 17]",>2x2x7x21.,0,-0.0004034488811157644,4,False,"[2, 2, 7, 17]",4,476,True,True,4,1.0
476,False,734,>2x2x7x21.,"[2, 2, 7, 17]",>2x2x5x27.,1,-7.916903018951416,4,False,"[2, 2, 5, 23]",4,460,False,False,4,1.0
479,True,737,>737.,[479],>737.__,0,-0.010118153877556324,1,False,[479],1,479,True,True,1,1.0
479,True,737,>737.,[479],>5x153.,1,-4.91485595703125,1,False,"[5, 107]",2,535,False,False,2,1.0
480,False,740,>2x2x2x2x2x3x5.,"[2, 2, 2, 2, 2, 3, 5]",>2x2x2x2x2x3x5._,0,-0.0004660276463255286,7,False,"[2, 2, 2, 2, 2, 3, 5]",7,480,True,True,7,1.0
480,False,740,>2x2x2x2x2x3x5.,"[2, 2, 2, 2, 2, 3, 5]",>2x2x2x2x2x5x23.,1,-8.633390426635742,7,False,"[2, 2, 2, 2, 2, 5, 19]",7,3040,False,False,7,1.0
489,False,751,>3x243.,"[3, 163]",>3x243.,0,-0.07161854952573776,2,False,"[3, 163]",2,489,True,True,2,1.0
