target_num,target_is_prime,input_string,target_str,target_factor_list,pred_str,beam_idx,log_prob,n_target_factors,pred_same_as_target,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred
153,False,180,>3x3x18.,"[3, 3, 17]",>3x3x18.7,1,-9.21034049987793,3,False,"[3, 3, 160]",3,1440.0,False,False,2.0,0.6666666666666666
157,True,184,>184.,[157],>184.__,0,-0.3517530858516693,1,False,[157],1,157.0,True,True,1.0,1.0
157,True,184,>184.,[157],>5x5x7.,1,-1.4784386157989502,1,False,"[5, 5, 7]",3,175.0,False,False,3.0,1.0
158,False,185,>2x87.,"[2, 79]",>2x87._,0,-1.5139465176616795e-05,2,False,"[2, 79]",2,158.0,True,True,2.0,1.0
158,False,185,>2x87.,"[2, 79]",>2x87.7,1,-9.210355758666992,2,False,"[2, 718]",2,1436.0,False,False,1.0,0.5
165,False,203,>3x5x12.,"[3, 5, 11]",>3x5x12.,0,-8.34461570775602e-06,3,False,"[3, 5, 11]",3,165.0,True,True,3.0,1.0
165,False,203,>3x5x12.,"[3, 5, 11]",>3x61.__,1,-11.702001571655273,3,False,"[3, 55]",2,165.0,True,False,1.0,0.5
166,False,204,>2x102.,"[2, 83]",>2x102._,0,-0.000522847636602819,2,False,"[2, 83]",2,166.0,True,True,2.0,1.0
166,False,204,>2x102.,"[2, 83]",>2x2x41.,1,-7.936524868011475,2,False,"[2, 2, 37]",3,148.0,False,False,3.0,1.0
167,True,205,>205.,[167],>205._,0,-0.630404531955719,1,False,[167],1,167.0,True,True,1.0,1.0
167,True,205,>205.,[167],>5x31.,1,-1.6090141534805298,1,False,"[5, 28]",2,140.0,False,False,1.0,0.5
179,True,218,>218.,[179],>218.__,0,-0.0004114258335903287,1,False,[179],1,179.0,True,True,1.0,1.0
179,True,218,>218.,[179],>12x18.,1,-8.287925720214844,1,False,"[11, 17]",2,187.0,False,False,2.0,1.0
186,False,226,>2x3x34.,"[2, 3, 31]",>2x3x34.,0,-3.933899733965518e-06,3,False,"[2, 3, 31]",3,186.0,True,True,3.0,1.0
186,False,226,>2x3x34.,"[2, 3, 31]",>2x164._,1,-12.549188613891602,3,False,"[2, 139]",2,278.0,False,False,2.0,1.0
195,False,236,>3x5x14.,"[3, 5, 13]",>3x5x14._,0,-1.788137979019666e-06,3,False,"[3, 5, 13]",3,195.0,True,True,3.0,1.0
195,False,236,>3x5x14.,"[3, 5, 13]",>3x5x14.7,1,-9.210342407226562,3,False,"[3, 5, 124]",3,1860.0,False,False,2.0,0.6666666666666666
211,True,254,>254.,[211],>254.__,0,-0.45187175273895264,1,False,[211],1,211.0,True,True,1.0,1.0
211,True,254,>254.,[211],>12x21.,1,-1.5003834962844849,1,False,"[11, 19]",2,209.0,False,False,2.0,1.0
212,False,255,>2x2x58.,"[2, 2, 53]",>2x2x58.,0,-7.033236033748835e-05,3,False,"[2, 2, 53]",3,212.0,True,True,3.0,1.0
212,False,255,>2x2x58.,"[2, 2, 53]",>2x227._,1,-10.205520629882812,3,False,"[2, 187]",2,374.0,False,False,1.0,0.5
221,False,265,>14x18.,"[13, 17]",>265.___,0,-0.9619719386100769,2,False,[221],1,221.0,True,False,0.0,0.0
221,False,265,>14x18.,"[13, 17]",>5x5x12.,1,-1.096850872039795,2,False,"[5, 5, 11]",3,275.0,False,False,3.0,1.0
223,True,267,>267.,[223],>5x45.,0,-0.6637133359909058,1,False,"[5, 41]",2,205.0,False,False,2.0,1.0
223,True,267,>267.,[223],>267._,1,-1.1023342609405518,1,False,[223],1,223.0,True,True,1.0,1.0
227,True,272,>272.,[227],>272.__,0,-0.4522556960582733,1,False,[227],1,227.0,True,True,1.0,1.0
227,True,272,>272.,[227],>5x7x7.,1,-1.0552847385406494,1,False,"[5, 7, 7]",3,245.0,False,False,3.0,1.0
230,False,275,>2x5x25.,"[2, 5, 23]",>2x5x25._,0,-0.0001250432978849858,3,False,"[2, 5, 23]",3,230.0,True,True,3.0,1.0
230,False,275,>2x5x25.,"[2, 5, 23]",>2x5x25.7,1,-9.210465431213379,3,False,"[2, 5, 214]",3,2140.0,False,False,2.0,0.6666666666666666
242,False,288,>2x12x12.,"[2, 11, 11]",>2x12x12.,0,-0.01348157785832882,3,False,"[2, 11, 11]",3,242.0,True,True,3.0,1.0
242,False,288,>2x12x12.,"[2, 11, 11]",>2x5x5x5.,1,-4.919849872589111,3,False,"[2, 5, 5, 5]",4,250.0,False,False,4.0,1.0
253,False,311,>12x25.,"[11, 23]",>311.__,0,-0.9675916433334351,2,False,[253],1,253.0,True,False,0.0,0.0
253,False,311,>12x25.,"[11, 23]",>12x25.,1,-1.5680063962936401,2,False,"[11, 23]",2,253.0,True,True,2.0,1.0
256,False,314,>2x2x2x2x2x2x2x2.,"[2, 2, 2, 2, 2, 2, 2, 2]",>2x2x2x2x2x2x2x2.,0,-0.0010326843475922942,8,False,"[2, 2, 2, 2, 2, 2, 2, 2]",8,256.0,True,True,8.0,1.0
256,False,314,>2x2x2x2x2x2x2x2.,"[2, 2, 2, 2, 2, 2, 2, 2]",>2x2x2x2x17._____,1,-7.709903240203857,8,False,"[2, 2, 2, 2, 16]",5,256.0,True,False,4.0,0.8
260,False,318,>2x2x5x14.,"[2, 2, 5, 13]",>2x2x5x14.,0,-0.004701870959252119,4,False,"[2, 2, 5, 13]",4,260.0,True,True,4.0,1.0
260,False,318,>2x2x5x14.,"[2, 2, 5, 13]",>2x2x72.__,1,-5.446815490722656,4,False,"[2, 2, 65]",3,260.0,True,False,2.0,0.6666666666666666
265,False,324,>5x58.,"[5, 53]",>324.__,0,-0.3469592332839966,2,False,[265],1,265.0,True,False,0.0,0.0
265,False,324,>5x58.,"[5, 53]",>14x21.,1,-2.044194459915161,2,False,"[13, 19]",2,247.0,False,False,2.0,1.0
272,False,332,>2x2x2x2x18.,"[2, 2, 2, 2, 17]",>2x2x2x2x18._____,0,-0.010149258188903332,5,False,"[2, 2, 2, 2, 17]",5,272.0,True,True,5.0,1.0
272,False,332,>2x2x2x2x18.,"[2, 2, 2, 2, 17]",>2x2x2x2x2x2x2x2.,1,-4.867946624755859,5,False,"[2, 2, 2, 2, 2, 2, 2, 2]",8,256.0,False,False,8.0,1.0
273,False,333,>3x7x14.,"[3, 7, 13]",>3x7x14._,0,0.0,3,False,"[3, 7, 13]",3,273.0,True,True,3.0,1.0
273,False,333,>3x7x14.,"[3, 7, 13]",>3x7x14.7,1,-9.21034049987793,3,False,"[3, 7, 124]",3,2604.0,False,False,2.0,0.6666666666666666
275,False,335,>5x5x12.,"[5, 5, 11]",>335.___,0,-0.05615544319152832,3,False,[275],1,275.0,True,False,0.0,0.0
275,False,335,>5x5x12.,"[5, 5, 11]",>5x5x12.,1,-3.108765125274658,3,False,"[5, 5, 11]",3,275.0,True,True,3.0,1.0
277,True,337,>337.,[277],>337._,0,-0.020325597375631332,1,False,[277],1,277.0,True,True,1.0,1.0
277,True,337,>337.,[277],>7x41.,1,-4.02114725112915,1,False,"[7, 37]",2,259.0,False,False,2.0,1.0
278,False,338,>2x164.,"[2, 139]",>2x164._,0,-0.0012363017303869128,2,False,"[2, 139]",2,278.0,True,True,2.0,1.0
278,False,338,>2x164.,"[2, 139]",>2x5x30.,1,-7.674883842468262,2,False,"[2, 5, 27]",3,270.0,False,False,2.0,0.6666666666666666
281,True,342,>342.,[281],>342.____,0,-0.1722913235425949,1,False,[281],1,281.0,True,True,1.0,1.0
281,True,342,>342.,[281],>5x12x12.,1,-2.8899598121643066,1,False,"[5, 11, 11]",3,605.0,False,False,3.0,1.0
283,True,344,>344.,[283],>344.__,0,-0.8647635579109192,1,False,[283],1,283.0,True,True,1.0,1.0
283,True,344,>344.,[283],>14x21.,1,-1.000165343284607,1,False,"[13, 19]",2,247.0,False,False,2.0,1.0
288,False,350,>2x2x2x2x2x3x3.,"[2, 2, 2, 2, 2, 3, 3]",>2x2x2x2x2x3x3.,0,-0.010748493485152721,7,False,"[2, 2, 2, 2, 2, 3, 3]",7,288.0,True,True,7.0,1.0
288,False,350,>2x2x2x2x2x3x3.,"[2, 2, 2, 2, 2, 3, 3]",>2x2x2x2x2.____,1,-4.542697906494141,7,False,"[2, 2, 2, 2, 2]",5,32.0,False,False,5.0,1.0
294,False,356,>2x3x7x7.,"[2, 3, 7, 7]",>2x3x7x7.,0,-5.722031346522272e-06,4,False,"[2, 3, 7, 7]",4,294.0,True,True,4.0,1.0
294,False,356,>2x3x7x7.,"[2, 3, 7, 7]",>2x3x54._,1,-12.143457412719727,4,False,"[2, 3, 49]",3,294.0,True,False,2.0,0.6666666666666666
299,False,362,>14x25.,"[13, 23]",>362._,0,-0.5249128341674805,2,False,[299],1,299.0,True,False,0.0,0.0
299,False,362,>14x25.,"[13, 23]",>5x74.,1,-2.211599588394165,2,False,"[5, 67]",2,335.0,False,False,2.0,1.0
300,False,363,>2x2x3x5x5.,"[2, 2, 3, 5, 5]",>2x2x3x5x5._,0,-6.830472557339817e-05,5,False,"[2, 2, 3, 5, 5]",5,300.0,True,True,5.0,1.0
300,False,363,>2x2x3x5x5.,"[2, 2, 3, 5, 5]",>2x2x3x5x5.7,1,-9.210409164428711,5,False,"[2, 2, 3, 5, 52]",5,3120.0,False,False,4.0,0.8
301,False,364,>7x47.,"[7, 43]",>364._,0,-0.8374936580657959,2,False,[301],1,301.0,True,False,0.0,0.0
301,False,364,>7x47.,"[7, 43]",>5x58.,1,-2.065322160720825,2,False,"[5, 53]",2,265.0,False,False,2.0,1.0
302,False,365,>2x177.,"[2, 151]",>2x177._,0,-0.011557776480913162,2,False,"[2, 151]",2,302.0,True,True,2.0,1.0
302,False,365,>2x177.,"[2, 151]",>2x7x21.,1,-4.470682144165039,2,False,"[2, 7, 19]",3,266.0,False,False,3.0,1.0
320,False,385,>2x2x2x2x2x2x5.,"[2, 2, 2, 2, 2, 2, 5]",>2x2x2x2x2x2x5.,0,-0.01845412328839302,7,False,"[2, 2, 2, 2, 2, 2, 5]",7,320.0,True,True,7.0,1.0
320,False,385,>2x2x2x2x2x2x5.,"[2, 2, 2, 2, 2, 2, 5]",>2x2x2x2x21.___,1,-4.074148654937744,7,False,"[2, 2, 2, 2, 19]",5,304.0,False,False,5.0,1.0
351,False,430,>3x3x3x14.,"[3, 3, 3, 13]",>3x3x3x14.,0,-9.536740890325746e-07,4,False,"[3, 3, 3, 13]",4,351.0,True,True,4.0,1.0
351,False,430,>3x3x3x14.,"[3, 3, 3, 13]",>3x3x3x18.,1,-14.594221115112305,4,False,"[3, 3, 3, 17]",4,459.0,False,False,4.0,1.0
361,False,441,>21x21.,"[19, 19]",>7x7x7.,0,-1.1533790826797485,2,False,"[7, 7, 7]",3,343.0,False,False,3.0,1.0
361,False,441,>21x21.,"[19, 19]",>12x35.,1,-1.2655127048492432,2,False,"[11, 32]",2,352.0,False,False,1.0,0.5
363,False,443,>3x12x12.,"[3, 11, 11]",>3x12x12.,0,-1.7404476238880306e-05,3,False,"[3, 11, 11]",3,363.0,True,True,3.0,1.0
363,False,443,>3x12x12.,"[3, 11, 11]",>3x7x18._,1,-11.408489227294922,3,False,"[3, 7, 17]",3,357.0,False,False,3.0,1.0
366,False,446,>2x3x67.,"[2, 3, 61]",>2x3x67._,0,-1.0728833785833558e-06,3,False,"[2, 3, 61]",3,366.0,True,True,3.0,1.0
366,False,446,>2x3x67.,"[2, 3, 61]",>2x3x67.7,1,-9.210341453552246,3,False,"[2, 3, 556]",3,3336.0,False,False,2.0,0.6666666666666666
370,False,451,>2x5x41.,"[2, 5, 37]",>2x5x41._,0,-0.001922665280289948,3,False,"[2, 5, 37]",3,370.0,True,True,3.0,1.0
370,False,451,>2x5x41.,"[2, 5, 37]",>2x25x32.,1,-7.658523082733154,3,False,"[2, 23, 29]",3,1334.0,False,False,3.0,1.0
379,True,461,>461.,[379],>461.__,0,-0.23949536681175232,1,False,[379],1,379.0,True,True,1.0,1.0
379,True,461,>461.,[379],>12x37.,1,-2.163020372390747,1,False,"[11, 34]",2,374.0,False,False,1.0,0.5
382,False,464,>2x232.,"[2, 191]",>2x232._,0,-8.89262737473473e-05,2,False,"[2, 191]",2,382.0,True,True,2.0,1.0
382,False,464,>2x232.,"[2, 191]",>2x232.7,1,-9.210429191589355,2,False,"[2, 1726]",2,3452.0,False,False,1.0,0.5
384,False,466,>2x2x2x2x2x2x2x3.,"[2, 2, 2, 2, 2, 2, 2, 3]",>2x2x2x3x17._____,0,-0.8286943435668945,8,False,"[2, 2, 2, 3, 16]",5,384.0,True,False,4.0,0.8
384,False,466,>2x2x2x2x2x2x2x3.,"[2, 2, 2, 2, 2, 2, 2, 3]",>2x2x2x2x2x2x2x3.,1,-1.1872292757034302,8,False,"[2, 2, 2, 2, 2, 2, 2, 3]",8,384.0,True,True,8.0,1.0
386,False,468,>2x234.,"[2, 193]",>2x234._,0,-0.00015305806300602853,2,False,"[2, 193]",2,386.0,True,True,2.0,1.0
386,False,468,>2x234.,"[2, 193]",>2x234.7,1,-9.210493087768555,2,False,"[2, 1744]",2,3488.0,False,False,1.0,0.5
387,False,470,>3x3x47.,"[3, 3, 43]",>3x3x47._,0,0.0,3,False,"[3, 3, 43]",3,387.0,True,True,3.0,1.0
387,False,470,>3x3x47.,"[3, 3, 43]",>3x3x47.7,1,-9.21034049987793,3,False,"[3, 3, 394]",3,3546.0,False,False,2.0,0.6666666666666666
388,False,471,>2x2x117.,"[2, 2, 97]",>2x7x32._,0,-0.5463359355926514,3,False,"[2, 7, 29]",3,406.0,False,False,3.0,1.0
388,False,471,>2x2x117.,"[2, 2, 97]",>2x2x117.,1,-0.9839423894882202,3,False,"[2, 2, 97]",3,388.0,True,True,3.0,1.0
395,False,478,>5x87.,"[5, 79]",>478.__,0,-0.4523337483406067,2,False,[395],1,395.0,True,False,0.0,0.0
395,False,478,>5x87.,"[5, 79]",>18x21.,1,-1.4693431854248047,2,False,"[17, 19]",2,323.0,False,False,2.0,1.0
397,True,481,>481.,[397],>481.__,0,-0.26399168372154236,1,False,[397],1,397.0,True,True,1.0,1.0
397,True,481,>481.,[397],>7x7x7.,1,-2.324700117111206,1,False,"[7, 7, 7]",3,343.0,False,False,3.0,1.0
403,False,487,>14x34.,"[13, 31]",>487.__,0,-0.38428276777267456,2,False,[403],1,403.0,True,False,0.0,0.0
403,False,487,>14x34.,"[13, 31]",>5x5x1.,1,-1.9921221733093262,2,False,"[5, 5, 1]",3,25.0,False,False,2.0,0.6666666666666666
405,False,500,>3x3x3x3x5.,"[3, 3, 3, 3, 5]",>3x3x3x3x5.,0,-0.000220754329347983,5,False,"[3, 3, 3, 3, 5]",5,405.0,True,True,5.0,1.0
405,False,500,>3x3x3x3x5.,"[3, 3, 3, 3, 5]",>3x3x3x5.__,1,-8.527464866638184,5,False,"[3, 3, 3, 5]",4,135.0,False,False,4.0,1.0
406,False,501,>2x7x32.,"[2, 7, 29]",>2x7x32.,0,-3.2543604902457446e-05,3,False,"[2, 7, 29]",3,406.0,True,True,3.0,1.0
406,False,501,>2x7x32.,"[2, 7, 29]",>2x5x41.,1,-10.341876029968262,3,False,"[2, 5, 37]",3,370.0,False,False,3.0,1.0
422,False,518,>2x254.,"[2, 211]",>2x254.__,0,-0.0002766629040706903,2,False,"[2, 211]",2,422.0,True,True,2.0,1.0
422,False,518,>2x254.,"[2, 211]",>2x2x122.,1,-8.858682632446289,2,False,"[2, 2, 101]",3,404.0,False,False,3.0,1.0
423,False,520,>3x3x52.,"[3, 3, 47]",>3x3x52.__,0,-0.00015937034913804382,3,False,"[3, 3, 47]",3,423.0,True,True,3.0,1.0
423,False,520,>3x3x52.,"[3, 3, 47]",>3x3x5x12.,1,-8.755707740783691,3,False,"[3, 3, 5, 11]",4,495.0,False,False,4.0,1.0
428,False,525,>2x2x128.,"[2, 2, 107]",>2x2x128.,0,-0.0015325682470574975,3,False,"[2, 2, 107]",3,428.0,True,True,3.0,1.0
428,False,525,>2x2x128.,"[2, 2, 107]",>2x227.__,1,-6.697530269622803,3,False,"[2, 187]",2,374.0,False,False,1.0,0.5
443,True,542,>542.,[443],>542.___,0,-0.4475404918193817,1,False,[443],1,443.0,True,True,1.0,1.0
443,True,542,>542.,[443],>5x5x18.,1,-1.5858650207519531,1,False,"[5, 5, 17]",3,425.0,False,False,3.0,1.0
444,False,543,>2x2x3x41.,"[2, 2, 3, 37]",>2x2x3x41._,0,-2.3841855067985307e-07,4,False,"[2, 2, 3, 37]",4,444.0,True,True,4.0,1.0
444,False,543,>2x2x3x41.,"[2, 2, 3, 37]",>2x2x3x41.7,1,-9.21034049987793,4,False,"[2, 2, 3, 340]",4,4080.0,False,False,3.0,0.75
448,False,547,>2x2x2x2x2x2x7.,"[2, 2, 2, 2, 2, 2, 7]",>2x2x2x2x2x2x7.,0,-0.2768687605857849,7,False,"[2, 2, 2, 2, 2, 2, 7]",7,448.0,True,True,7.0,1.0
448,False,547,>2x2x2x2x2x2x7.,"[2, 2, 2, 2, 2, 2, 7]",>2x2x2x5x12.___,1,-1.4231935739517212,7,False,"[2, 2, 2, 5, 11]",5,440.0,False,False,5.0,1.0
449,True,548,>548.,[449],>548.__,0,-0.024402664974331856,1,False,[449],1,449.0,True,True,1.0,1.0
449,True,548,>548.,[449],>18x21.,1,-5.459089279174805,1,False,"[17, 19]",2,323.0,False,False,2.0,1.0
450,False,550,>2x3x3x5x5.,"[2, 3, 3, 5, 5]",>2x3x3x5x5.___,0,-0.0570790134370327,5,False,"[2, 3, 3, 5, 5]",5,450.0,True,True,5.0,1.0
450,False,550,>2x3x3x5x5.,"[2, 3, 3, 5, 5]",>2x2x2x3x3x14.,1,-2.8959145545959473,5,False,"[2, 2, 2, 3, 3, 13]",6,936.0,False,False,6.0,1.0
451,False,551,>12x45.,"[11, 41]",>551.__,0,-0.6194983124732971,2,False,[451],1,451.0,True,False,0.0,0.0
451,False,551,>12x45.,"[11, 41]",>5x111.,1,-1.327819585800171,2,False,"[5, 91]",2,455.0,False,False,1.0,0.5
453,False,553,>3x177.,"[3, 151]",>3x177._,0,-4.6132943680277094e-05,2,False,"[3, 151]",2,453.0,True,True,2.0,1.0
453,False,553,>3x177.,"[3, 151]",>3x177.7,1,-9.210386276245117,2,False,"[3, 1366]",2,4098.0,False,False,1.0,0.5
456,False,556,>2x2x2x3x21.,"[2, 2, 2, 3, 19]",>2x2x2x3x21._,0,-1.0728801498771645e-05,5,False,"[2, 2, 2, 3, 19]",5,456.0,True,True,5.0,1.0
456,False,556,>2x2x2x3x21.,"[2, 2, 2, 3, 19]",>2x2x2x3x21.7,1,-9.21035099029541,5,False,"[2, 2, 2, 3, 178]",5,4272.0,False,False,4.0,0.8
461,True,562,>562.,[461],>562.__,0,-0.17639979720115662,1,False,[461],1,461.0,True,True,1.0,1.0
461,True,562,>562.,[461],>12x41.,1,-2.538908004760742,1,False,"[11, 37]",2,407.0,False,False,2.0,1.0
470,False,572,>2x5x52.,"[2, 5, 47]",>2x5x52.,0,-9.274120384361595e-05,3,False,"[2, 5, 47]",3,470.0,True,True,3.0,1.0
470,False,572,>2x5x52.,"[2, 5, 47]",>2x281._,1,-9.453805923461914,3,False,"[2, 235]",2,470.0,True,False,1.0,0.5
473,False,575,>12x47.,"[11, 43]",>575.__,0,-0.2146022915840149,2,False,[473],1,473.0,True,False,0.0,0.0
473,False,575,>12x47.,"[11, 43]",>12x47.,1,-2.6492197513580322,2,False,"[11, 43]",2,473.0,True,True,2.0,1.0
